drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2006,40,F,Nord-Trøndelag,11,2.499,4401,81658.297,9167.333
ADHD-midler,2006,40,F,Oppland,13,2.023,6426,80483.500,5991.163
ADHD-midler,2006,40,F,Oslo,24,1.239,19378,84678.797,10054.666
ADHD-midler,2006,40,F,Rogaland,15,1.056,14210,102964.398,8908
ADHD-midler,2006,40,F,Sogn og Fjordane,6,1.744,3440,25850.199,3054
ADHD-midler,2006,40,F,Sør-Trøndelag,10,1.019,9810,59844.602,4053.333
ADHD-midler,2006,40,F,Telemark,17,2.913,5836,90742.281,6296.962
ADHD-midler,2006,40,F,Troms,,,5512,,
ADHD-midler,2006,40,F,Vest-Agder,21,3.670,5722,80260.602,8117.083
ADHD-midler,2006,40,F,Vestfold,22,2.692,8172,153913.906,12714.833
ADHD-midler,2006,40,F,Østfold,20,2.122,9425,168677.594,14195.333
ADHD-midler,2006,40,M,Akershus,31,1.481,20928,176846.906,10389.184
ADHD-midler,2006,40,M,Aust-Agder,13,3.599,3612,59716.699,5039.583
ADHD-midler,2006,40,M,Buskerud,23,2.424,9489,213706.297,12610.750
ADHD-midler,2006,40,M,Finnmark,9,3.212,2802,45190.422,2532.387
ADHD-midler,2006,40,M,Hedmark,11,1.626,6766,51089.699,5074.667
ADHD-midler,2006,40,M,Hordaland,17,1.018,16696,108664.242,7143.167
ADHD-midler,2006,40,M,Møre og Romsdal,13,1.515,8583,58997.086,6495.639
ADHD-midler,2006,40,M,Nordland,11,1.290,8527,59335.199,4960.667
ADHD-midler,2006,40,M,Nord-Trøndelag,13,2.748,4730,99133.711,10786
ADHD-midler,2006,40,M,Oppland,11,1.648,6674,34803.750,4079.333
ADHD-midler,2006,40,M,Oslo,47,2.211,21262,294665.594,22855.424
ADHD-midler,2006,40,M,Rogaland,17,1.131,15026,105743.781,8104.670
ADHD-midler,2006,40,M,Sogn og Fjordane,6,1.568,3826,43947,2862.958
ADHD-midler,2006,40,M,Sør-Trøndelag,17,1.642,10356,78890.844,6974.854
ADHD-midler,2006,40,M,Telemark,20,3.360,5952,117697.578,9627.833
ADHD-midler,2006,40,M,Troms,,,5753,,
ADHD-midler,2006,40,M,Vest-Agder,31,5.075,6108,193998.797,17777.457
ADHD-midler,2006,40,M,Vestfold,30,3.637,8248,270078.375,19046.670
ADHD-midler,2006,40,M,Østfold,27,2.743,9842,111345,9432.083
ADHD-midler,2006,45,F,Akershus,24,1.298,18486,133392.094,10560
ADHD-midler,2006,45,F,Aust-Agder,8,2.240,3571,60370.121,5524.500
ADHD-midler,2006,45,F,Buskerud,9,1.058,8503,67769.203,3436.667
ADHD-midler,2006,45,F,Finnmark,,,2342,,
ADHD-midler,2006,45,F,Hedmark,9,1.394,6458,40319.852,3877.667
ADHD-midler,2006,45,F,Hordaland,9,0.614,14660,44423.398,2381.083
ADHD-midler,2006,45,F,Møre og Romsdal,10,1.215,8230,54791.070,3748.100
ADHD-midler,2006,45,F,Nordland,11,1.415,7772,88770.898,5054.733
ADHD-midler,2006,45,F,Nord-Trøndelag,,,4128,,
ADHD-midler,2006,45,F,Oppland,6,0.944,6356,19394.150,1975.333
ADHD-midler,2006,45,F,Oslo,17,0.979,17356,64762.461,8251.783
ADHD-midler,2006,45,F,Rogaland,6,0.452,13282,49759.801,2802.667
ADHD-midler,2006,45,F,Sogn og Fjordane,,,3540,,
ADHD-midler,2006,45,F,Sør-Trøndelag,,,9054,,
ADHD-midler,2006,45,F,Telemark,7,1.227,5703,62177.801,4211
ADHD-midler,2006,45,F,Troms,,,5044,,
ADHD-midler,2006,45,F,Vest-Agder,14,2.616,5352,90590.797,7005.667
ADHD-midler,2006,45,F,Vestfold,12,1.487,8069,81732.781,4848.250
ADHD-midler,2006,45,F,Østfold,17,1.886,9012,109371,9091
ADHD-midler,2006,45,M,Akershus,25,1.296,19289,158738.172,13500.666
ADHD-midler,2006,45,M,Aust-Agder,9,2.493,3610,112383.102,5514.017
ADHD-midler,2006,45,M,Buskerud,21,2.440,8606,147910.141,11270.625
ADHD-midler,2006,45,M,Finnmark,,,2449,,
ADHD-midler,2006,45,M,Hedmark,15,2.272,6602,105521.141,11235.333
ADHD-midler,2006,45,M,Hordaland,12,0.771,15559,68041.156,5354.667
ADHD-midler,2006,45,M,Møre og Romsdal,12,1.401,8564,107456.961,6903.938
ADHD-midler,2006,45,M,Nordland,10,1.216,8227,45344,5267.333
ADHD-midler,2006,45,M,Nord-Trøndelag,,,4386,,
ADHD-midler,2006,45,M,Oppland,8,1.232,6494,29800.811,3284.333
ADHD-midler,2006,45,M,Oslo,28,1.542,18158,102827.438,11496.083
ADHD-midler,2006,45,M,Rogaland,8,0.575,13924,38279.199,3158.500
ADHD-midler,2006,45,M,Sogn og Fjordane,,,3771,,
ADHD-midler,2006,45,M,Sør-Trøndelag,9,0.945,9524,56139.602,3224.900
ADHD-midler,2006,45,M,Telemark,12,2.089,5744,67555.500,5189.500
ADHD-midler,2006,45,M,Troms,,,5331,,
ADHD-midler,2006,45,M,Vest-Agder,18,3.289,5472,153186.969,9637.663
ADHD-midler,2006,45,M,Vestfold,21,2.598,8084,144204.969,11257.916
ADHD-midler,2006,45,M,Østfold,13,1.420,9155,87561.500,7527.333
ADHD-midler,2006,50,F,Akershus,15,0.910,16476,153774.141,10549.097
ADHD-midler,2006,50,F,Aust-Agder,,,3686,,
ADHD-midler,2006,50,F,Buskerud,,,8400,,
ADHD-midler,2006,50,F,Finnmark,,,2332,,
ADHD-midler,2006,50,F,Hedmark,,,6790,,
ADHD-midler,2006,50,F,Hordaland,7,0.497,14088,43341.398,4705.333
ADHD-midler,2006,50,F,Møre og Romsdal,6,0.716,8376,13125.435,1391
ADHD-midler,2006,50,F,Nordland,,,7917,,
ADHD-midler,2006,50,F,Nord-Trøndelag,,,4356,,
ADHD-midler,2006,50,F,Oppland,,,6222,,
ADHD-midler,2006,50,F,Oslo,21,1.319,15920,137952.188,11502.666
ADHD-midler,2006,50,F,Rogaland,,,12430,,
ADHD-midler,2006,50,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,50,F,Sør-Trøndelag,5,0.556,8990,12821.710,1653.337
ADHD-midler,2006,50,F,Telemark,5,0.862,5800,25641.600,1912
ADHD-midler,2006,50,F,Troms,,,5188,,
ADHD-midler,2006,50,F,Vest-Agder,6,1.164,5154,34080.461,2583.917
ADHD-midler,2006,50,F,Vestfold,,,7757,,
ADHD-midler,2006,50,F,Østfold,,,8822,,
ADHD-midler,2006,50,M,Akershus,16,0.953,16784,85974.102,8467.333
ADHD-midler,2006,50,M,Aust-Agder,7,1.916,3654,38446.801,2673.500
ADHD-midler,2006,50,M,Buskerud,10,1.183,8455,48136.898,3632.208
ADHD-midler,2006,50,M,Finnmark,,,2554,,
ADHD-midler,2006,50,M,Hedmark,5,0.750,6668,31859.600,1907.167
ADHD-midler,2006,50,M,Hordaland,5,0.337,14848,17942.340,1056
ADHD-midler,2006,50,M,Møre og Romsdal,6,0.682,8799,15190.900,2693.333
ADHD-midler,2006,50,M,Nordland,5,0.580,8617,11217.100,1303.583
ADHD-midler,2006,50,M,Nord-Trøndelag,,,4464,,
ADHD-midler,2006,50,M,Oppland,7,1.085,6452,56183.699,4481.179
ADHD-midler,2006,50,M,Oslo,19,1.196,15890,88291.398,7539.591
ADHD-midler,2006,50,M,Rogaland,0,0,0,0,0
ADHD-midler,2006,50,M,Sogn og Fjordane,,,3733,,
ADHD-midler,2006,50,M,Sør-Trøndelag,6,0.665,9026,56558.102,4535.500
ADHD-midler,2006,50,M,Telemark,7,1.174,5962,45988.102,3006.408
ADHD-midler,2006,50,M,Troms,,,5297,,
ADHD-midler,2006,50,M,Vest-Agder,10,1.868,5354,58282.621,5119.333
ADHD-midler,2006,50,M,Vestfold,7,0.916,7642,64301.801,3934.667
ADHD-midler,2006,50,M,Østfold,8,0.902,8870,32289.994,4036.603
ADHD-midler,2006,55,F,Akershus,10,0.650,15387,30824.900,2679.333
ADHD-midler,2006,55,F,Aust-Agder,,,3415,,
ADHD-midler,2006,55,F,Buskerud,,,8262,,
ADHD-midler,2006,55,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,55,F,Hedmark,,,6705,,
ADHD-midler,2006,55,F,Hordaland,0,0,0,0,0
ADHD-midler,2006,55,F,Møre og Romsdal,,,7842,,
ADHD-midler,2006,55,F,Nordland,,,7590,,
ADHD-midler,2006,55,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,55,F,Oppland,,,6306,,
ADHD-midler,2006,55,F,Oslo,6,0.398,15068,16360.200,1618
ADHD-midler,2006,55,F,Rogaland,,,10998,,
ADHD-midler,2006,55,F,Sogn og Fjordane,,,3220,,
ADHD-midler,2006,55,F,Sør-Trøndelag,,,8390,,
ADHD-midler,2006,55,F,Telemark,,,5644,,
ADHD-midler,2006,55,F,Troms,0,0,0,0,0
ADHD-midler,2006,55,F,Vest-Agder,,,4838,,
ADHD-midler,2006,55,F,Vestfold,,,7355,,
ADHD-midler,2006,55,F,Østfold,,,8861,,
ADHD-midler,2006,55,M,Akershus,,,15548,,
ADHD-midler,2006,55,M,Aust-Agder,,,3638,,
ADHD-midler,2006,55,M,Buskerud,5,0.598,8355,14558.300,1941.333
ADHD-midler,2006,55,M,Finnmark,,,2725,,
ADHD-midler,2006,55,M,Hedmark,6,0.870,6893,29359.699,2254.667
ADHD-midler,2006,55,M,Hordaland,,,14076,,
ADHD-midler,2006,55,M,Møre og Romsdal,5,0.590,8470,10975.900,1586
ADHD-midler,2006,55,M,Nordland,,,8140,,
ADHD-midler,2006,55,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,55,M,Oppland,,,6440,,
ADHD-midler,2006,55,M,Oslo,6,0.400,14986,37480.461,3312.667
ADHD-midler,2006,55,M,Rogaland,,,11827,,
ADHD-midler,2006,55,M,Sogn og Fjordane,,,3604,,
ADHD-midler,2006,55,M,Sør-Trøndelag,,,8664,,
ADHD-midler,2006,55,M,Telemark,,,5704,,
ADHD-midler,2006,55,M,Troms,0,0,0,0,0
ADHD-midler,2006,55,M,Vest-Agder,8,1.635,4893,34405.199,4266
ADHD-midler,2006,55,M,Vestfold,6,0.803,7470,67330.156,4822.667
ADHD-midler,2006,55,M,Østfold,,,8868,,
ADHD-midler,2006,60,F,Akershus,8,0.545,14666,63261,5150.908
ADHD-midler,2006,60,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,60,F,Buskerud,,,7575,,
ADHD-midler,2006,60,F,Finnmark,,,1850,,
ADHD-midler,2006,60,F,Hedmark,0,0,0,0,0
ADHD-midler,2006,60,F,Hordaland,,,11674,,
ADHD-midler,2006,60,F,Møre og Romsdal,,,6830,,
ADHD-midler,2006,60,F,Nordland,0,0,0,0,0
ADHD-midler,2006,60,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,60,F,Oppland,0,0,0,0,0
ADHD-midler,2006,60,F,Oslo,,,13620,,
ADHD-midler,2006,60,F,Rogaland,,,9610,,
ADHD-midler,2006,60,F,Sogn og Fjordane,,,2777,,
ADHD-midler,2006,60,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,60,F,Telemark,0,0,0,0,0
ADHD-midler,2006,60,F,Troms,0,0,0,0,0
ADHD-midler,2006,60,F,Vest-Agder,,,4356,,
ADHD-midler,2006,60,F,Vestfold,,,6626,,
ADHD-midler,2006,60,F,Østfold,,,8198,,
ADHD-midler,2006,60,M,Akershus,,,14572,,
ADHD-midler,2006,60,M,Aust-Agder,,,3110,,
ADHD-midler,2006,60,M,Buskerud,,,7566,,
ADHD-midler,2006,60,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,60,M,Hedmark,0,0,0,0,0
ADHD-midler,2006,60,M,Hordaland,,,11998,,
ADHD-midler,2006,60,M,Møre og Romsdal,,,7192,,
ADHD-midler,2006,60,M,Nordland,,,7319,,
ADHD-midler,2006,60,M,Nord-Trøndelag,,,3938,,
ADHD-midler,2006,60,M,Oppland,,,5726,,
ADHD-midler,2006,60,M,Oslo,6,0.446,13459,46252.398,3470.667
ADHD-midler,2006,60,M,Rogaland,,,9930,,
ADHD-midler,2006,60,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,60,M,Sør-Trøndelag,,,7816,,
ADHD-midler,2006,60,M,Telemark,,,5239,,
ADHD-midler,2006,60,M,Troms,0,0,0,0,0
ADHD-midler,2006,60,M,Vest-Agder,,,4245,,
ADHD-midler,2006,60,M,Vestfold,,,6538,,
ADHD-midler,2006,60,M,Østfold,,,8082,,
ADHD-midler,2006,65,F,Akershus,,,10014,,
ADHD-midler,2006,65,F,Aust-Agder,,,2137,,
ADHD-midler,2006,65,F,Buskerud,0,0,0,0,0
ADHD-midler,2006,65,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,65,F,Hedmark,,,4442,,
ADHD-midler,2006,65,F,Hordaland,,,8864,,
ADHD-midler,2006,65,F,Møre og Romsdal,,,4930,,
ADHD-midler,2006,65,F,Nordland,0,0,0,0,0
ADHD-midler,2006,65,F,Nord-Trøndelag,,,2768,,
ADHD-midler,2006,65,F,Oppland,,,4362,,
ADHD-midler,2006,65,F,Oslo,6,0.668,8984,19102.100,1898
ADHD-midler,2006,65,F,Rogaland,,,6902,,
ADHD-midler,2006,65,F,Sogn og Fjordane,,,2090,,
ADHD-midler,2006,65,F,Sør-Trøndelag,,,5360,,
ADHD-midler,2006,65,F,Telemark,,,3649,,
ADHD-midler,2006,65,F,Troms,0,0,0,0,0
ADHD-midler,2006,65,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,65,F,Vestfold,,,5106,,
ADHD-midler,2006,65,F,Østfold,5,0.848,5896,14735,1070.667
ADHD-midler,2006,65,M,Akershus,,,9197,,
ADHD-midler,2006,65,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,65,M,Buskerud,0,0,0,0,0
ADHD-midler,2006,65,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,65,M,Hedmark,0,0,0,0,0
ADHD-midler,2006,65,M,Hordaland,0,0,0,0,0
ADHD-midler,2006,65,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,65,M,Nordland,,,5204,,
ADHD-midler,2006,65,M,Nord-Trøndelag,,,2776,,
ADHD-midler,2006,65,M,Oppland,0,0,0,0,0
ADHD-midler,2006,65,M,Oslo,,,8020,,
ADHD-midler,2006,65,M,Rogaland,0,0,0,0,0
ADHD-midler,2006,65,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,65,M,Sør-Trøndelag,,,5122,,
ADHD-midler,2006,65,M,Telemark,,,3356,,
ADHD-midler,2006,65,M,Troms,,,3162,,
ADHD-midler,2006,65,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,65,M,Vestfold,,,4563,,
ADHD-midler,2006,65,M,Østfold,0,0,0,0,0
ADHD-midler,2006,70,F,Akershus,,,8123,,
ADHD-midler,2006,70,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,70,F,Buskerud,,,4400,,
ADHD-midler,2006,70,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,70,F,Hedmark,,,4004,,
ADHD-midler,2006,70,F,Hordaland,,,7723,,
ADHD-midler,2006,70,F,Møre og Romsdal,,,4491,,
ADHD-midler,2006,70,F,Nordland,,,4507,,
ADHD-midler,2006,70,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,70,F,Oppland,0,0,0,0,0
ADHD-midler,2006,70,F,Oslo,5,0.649,7706,11625.300,1720
ADHD-midler,2006,70,F,Rogaland,,,5962,,
ADHD-midler,2006,70,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,70,F,Sør-Trøndelag,,,4662,,
ADHD-midler,2006,70,F,Telemark,,,3106,,
ADHD-midler,2006,70,F,Troms,0,0,0,0,0
ADHD-midler,2006,70,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,70,F,Vestfold,,,4360,,
ADHD-midler,2006,70,F,Østfold,,,4998,,
ADHD-midler,2006,70,M,Akershus,,,6986,,
ADHD-midler,2006,70,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,70,M,Buskerud,0,0,0,0,0
ADHD-midler,2006,70,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,70,M,Hedmark,,,3518,,
ADHD-midler,2006,70,M,Hordaland,0,0,0,0,0
ADHD-midler,2006,70,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,70,M,Nordland,,,4084,,
ADHD-midler,2006,70,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,70,M,Oppland,,,3411,,
ADHD-midler,2006,70,M,Oslo,,,5834,,
ADHD-midler,2006,70,M,Rogaland,,,5267,,
ADHD-midler,2006,70,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,70,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,70,M,Telemark,0,0,0,0,0
ADHD-midler,2006,70,M,Troms,0,0,0,0,0
ADHD-midler,2006,70,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,70,M,Vestfold,,,3648,,
ADHD-midler,2006,70,M,Østfold,,,4327,,
ADHD-midler,2006,75,F,Akershus,,,7679,,
ADHD-midler,2006,75,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,75,F,Buskerud,0,0,0,0,0
ADHD-midler,2006,75,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,75,F,Hedmark,,,4083,,
ADHD-midler,2006,75,F,Hordaland,,,7478,,
ADHD-midler,2006,75,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,75,F,Nordland,0,0,0,0,0
ADHD-midler,2006,75,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,75,F,Oppland,,,3793,,
ADHD-midler,2006,75,F,Oslo,,,8016,,
ADHD-midler,2006,75,F,Rogaland,0,0,0,0,0
ADHD-midler,2006,75,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,75,F,Sør-Trøndelag,,,4567,,
ADHD-midler,2006,75,F,Telemark,,,3236,,
ADHD-midler,2006,75,F,Troms,0,0,0,0,0
ADHD-midler,2006,75,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,75,F,Vestfold,0,0,0,0,0
ADHD-midler,2006,75,F,Østfold,0,0,0,0,0
ADHD-midler,2006,75,M,Akershus,,,6112,,
ADHD-midler,2006,75,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,75,M,Buskerud,0,0,0,0,0
ADHD-midler,2006,75,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,75,M,Hedmark,,,3316,,
ADHD-midler,2006,75,M,Hordaland,0,0,0,0,0
ADHD-midler,2006,75,M,Møre og Romsdal,,,3724,,
ADHD-midler,2006,75,M,Nordland,0,0,0,0,0
ADHD-midler,2006,75,M,Nord-Trøndelag,,,1961,,
ADHD-midler,2006,75,M,Oppland,0,0,0,0,0
ADHD-midler,2006,75,M,Oslo,,,5492,,
ADHD-midler,2006,75,M,Rogaland,,,4354,,
ADHD-midler,2006,75,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,75,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,75,M,Telemark,,,2412,,
ADHD-midler,2006,75,M,Troms,0,0,0,0,0
ADHD-midler,2006,75,M,Vest-Agder,,,2018,,
ADHD-midler,2006,75,M,Vestfold,0,0,0,0,0
ADHD-midler,2006,75,M,Østfold,0,0,0,0,0
ADHD-midler,2006,80,F,Akershus,,,6377,,
ADHD-midler,2006,80,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,80,F,Buskerud,0,0,0,0,0
ADHD-midler,2006,80,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,80,F,Hedmark,0,0,0,0,0
ADHD-midler,2006,80,F,Hordaland,0,0,0,0,0
ADHD-midler,2006,80,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,80,F,Nordland,0,0,0,0,0
ADHD-midler,2006,80,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,80,F,Oppland,0,0,0,0,0
ADHD-midler,2006,80,F,Oslo,,,8096,,
ADHD-midler,2006,80,F,Rogaland,0,0,0,0,0
ADHD-midler,2006,80,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,80,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,80,F,Telemark,,,3161,,
ADHD-midler,2006,80,F,Troms,0,0,0,0,0
ADHD-midler,2006,80,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,80,F,Vestfold,0,0,0,0,0
ADHD-midler,2006,80,F,Østfold,0,0,0,0,0
ADHD-midler,2006,80,M,Akershus,,,4434,,
ADHD-midler,2006,80,M,Aust-Agder,,,982,,
ADHD-midler,2006,80,M,Buskerud,0,0,0,0,0
ADHD-midler,2006,80,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,80,M,Hedmark,0,0,0,0,0
ADHD-midler,2006,80,M,Hordaland,,,4261,,
ADHD-midler,2006,80,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,80,M,Nordland,,,2529,,
ADHD-midler,2006,80,M,Nord-Trøndelag,,,1539,,
ADHD-midler,2006,80,M,Oppland,0,0,0,0,0
ADHD-midler,2006,80,M,Oslo,,,4420,,
ADHD-midler,2006,80,M,Rogaland,,,3240,,
ADHD-midler,2006,80,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,80,M,Sør-Trøndelag,,,2693,,
ADHD-midler,2006,80,M,Telemark,0,0,0,0,0
ADHD-midler,2006,80,M,Troms,0,0,0,0,0
ADHD-midler,2006,80,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,80,M,Vestfold,0,0,0,0,0
ADHD-midler,2006,80,M,Østfold,0,0,0,0,0
ADHD-midler,2006,85,F,Akershus,,,4041,,
ADHD-midler,2006,85,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,85,F,Buskerud,0,0,0,0,0
ADHD-midler,2006,85,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,85,F,Hedmark,0,0,0,0,0
ADHD-midler,2006,85,F,Hordaland,0,0,0,0,0
ADHD-midler,2006,85,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,85,F,Nordland,0,0,0,0,0
ADHD-midler,2006,85,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,85,F,Oppland,0,0,0,0,0
ADHD-midler,2006,85,F,Oslo,,,6122,,
ADHD-midler,2006,85,F,Rogaland,0,0,0,0,0
ADHD-midler,2006,85,F,Sogn og Fjordane,,,1402,,
ADHD-midler,2006,85,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,85,F,Telemark,0,0,0,0,0
ADHD-midler,2006,85,F,Troms,0,0,0,0,0
ADHD-midler,2006,85,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,85,F,Vestfold,0,0,0,0,0
ADHD-midler,2006,85,F,Østfold,0,0,0,0,0
ADHD-midler,2006,85,M,Akershus,0,0,0,0,0
ADHD-midler,2006,85,M,Aust-Agder,,,594,,
ADHD-midler,2006,85,M,Buskerud,,,1322,,
ADHD-midler,2006,85,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,85,M,Hedmark,0,0,0,0,0
ADHD-midler,2006,85,M,Hordaland,,,2449,,
ADHD-midler,2006,85,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,85,M,Nordland,0,0,0,0,0
ADHD-midler,2006,85,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,85,M,Oppland,0,0,0,0,0
ADHD-midler,2006,85,M,Oslo,0,0,0,0,0
ADHD-midler,2006,85,M,Rogaland,,,1850,,
ADHD-midler,2006,85,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,85,M,Sør-Trøndelag,,,1361,,
ADHD-midler,2006,85,M,Telemark,0,0,0,0,0
ADHD-midler,2006,85,M,Troms,0,0,0,0,0
ADHD-midler,2006,85,M,Vest-Agder,,,859,,
ADHD-midler,2006,85,M,Vestfold,0,0,0,0,0
ADHD-midler,2006,85,M,Østfold,0,0,0,0,0
ADHD-midler,2006,90,F,Akershus,0,0,0,0,0
ADHD-midler,2006,90,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,90,F,Buskerud,0,0,0,0,0
ADHD-midler,2006,90,F,Finnmark,0,0,0,0,0
ADHD-midler,2006,90,F,Hedmark,0,0,0,0,0
ADHD-midler,2006,90,F,Hordaland,0,0,0,0,0
ADHD-midler,2006,90,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,90,F,Nordland,0,0,0,0,0
ADHD-midler,2006,90,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,90,F,Oppland,0,0,0,0,0
ADHD-midler,2006,90,F,Oslo,0,0,0,0,0
ADHD-midler,2006,90,F,Rogaland,0,0,0,0,0
ADHD-midler,2006,90,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,90,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,90,F,Telemark,0,0,0,0,0
ADHD-midler,2006,90,F,Troms,0,0,0,0,0
ADHD-midler,2006,90,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,90,F,Vestfold,0,0,0,0,0
ADHD-midler,2006,90,F,Østfold,0,0,0,0,0
ADHD-midler,2006,90,M,Akershus,0,0,0,0,0
ADHD-midler,2006,90,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2006,90,M,Buskerud,0,0,0,0,0
ADHD-midler,2006,90,M,Finnmark,0,0,0,0,0
ADHD-midler,2006,90,M,Hedmark,0,0,0,0,0
ADHD-midler,2006,90,M,Hordaland,0,0,0,0,0
ADHD-midler,2006,90,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2006,90,M,Nordland,0,0,0,0,0
ADHD-midler,2006,90,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2006,90,M,Oppland,0,0,0,0,0
ADHD-midler,2006,90,M,Oslo,0,0,0,0,0
ADHD-midler,2006,90,M,Rogaland,0,0,0,0,0
ADHD-midler,2006,90,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2006,90,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2006,90,M,Telemark,0,0,0,0,0
ADHD-midler,2006,90,M,Troms,0,0,0,0,0
ADHD-midler,2006,90,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2006,90,M,Vestfold,0,0,0,0,0
ADHD-midler,2006,90,M,Østfold,0,0,0,0,0
Allergimidler,2006,Alle,F,Akershus,48100,188.392,255319,27165476,7881999.500
Allergimidler,2006,Alle,F,Aust-Agder,8946,170.517,52464,5532675.500,1678647.250
Allergimidler,2006,Alle,F,Buskerud,21597,173.125,124748,12812668,3993245.250
Allergimidler,2006,Alle,F,Finnmark,5515,154.128,35782,2755033.500,941383.938
Allergimidler,2006,Alle,F,Hedmark,17291,181.170,95441,10538270,3287678.500
Allergimidler,2006,Alle,F,Hordaland,38043,166.740,228158,21575452,6419770.500
Allergimidler,2006,Alle,F,Møre og Romsdal,19607,160.361,122268,10663236,3421585.250
Allergimidler,2006,Alle,F,Nordland,17838,151.308,117892,9104496,3078217
Allergimidler,2006,Alle,F,Nord-Trøndelag,10703,165.915,64509,6037096.500,1881421.750
Allergimidler,2006,Alle,F,Oppland,15141,163.995,92326,8608846,2713457.250
Allergimidler,2006,Alle,F,Oslo,49626,178.736,277650,27814856,8235845.500
Allergimidler,2006,Alle,F,Rogaland,30336,151.600,200106,16290130,4774537
Allergimidler,2006,Alle,F,Sogn og Fjordane,7865,149.201,52714,4229899,1308988
