drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Buskerud,2028,443.182,4576,5234598,1284115.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Finnmark,652,448.727,1453,1490845.750,405305.906
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Hedmark,1944,496.172,3918,5186804,1270563.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Hordaland,3425,439.328,7796,9105566,2338410
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Møre og Romsdal,1895,421.861,4492,4708336.500,1216012.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Nordland,2194,452.371,4850,5451466.500,1401857
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Nord-Trøndelag,1062,420.095,2528,2699884.500,709808.562
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Oppland,1761,452.002,3896,4283155,1136648.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Oslo,3049,415.339,7341,7912812,1983646.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Rogaland,2712,437.561,6198,7347832.500,1860037.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Sogn og Fjordane,917,434.391,2111,2331853.500,584618.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Sør-Trøndelag,1864,404.514,4608,4685487,1174665.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Telemark,1446,449.208,3219,3716512.250,957072.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Troms,1225,430.429,2846,2901618.250,766487.062
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Vest-Agder,1273,449.188,2834,3185055.250,876600.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Vestfold,1850,428.241,4320,4918900.500,1303340.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,65,M,Østfold,2515,486.272,5172,7153607,1787564.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Akershus,4004,476.610,8401,9663160,2377169.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Aust-Agder,894,496.943,1799,2154138.250,532964.312
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Buskerud,2289,502.414,4556,5554211,1410197.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Finnmark,682,533.646,1278,1596982.625,454464.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Hedmark,2308,550.310,4194,5795847.500,1434339.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Hordaland,3808,481.781,7904,9345323,2327079.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Møre og Romsdal,2280,481.826,4732,5378054,1425352.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Nordland,2483,533.978,4650,5662690.500,1548252.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Nord-Trøndelag,1279,528.950,2418,3008516,832743
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Oppland,1991,511.299,3894,4719258,1276419.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Oslo,3754,446.373,8410,9089610,2178216.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Rogaland,2897,485.260,5970,6965006,1801877.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Sogn og Fjordane,1031,508.885,2026,2423026.500,636677.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Sør-Trøndelag,2258,469.341,4811,5032588.500,1311443.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Telemark,1655,510.015,3245,3994703,1041447.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Troms,1341,518.161,2588,3236368.500,849403.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Vest-Agder,1429,497.563,2872,3357047,890935.062
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Vestfold,2053,485.458,4229,4855960,1265724.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,F,Østfold,2806,543.588,5162,6841537,1738235.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Akershus,3760,529.727,7098,9737921,2475211.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Aust-Agder,852,528.208,1613,2190549.250,588748.312
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Buskerud,2102,534.180,3935,5489330,1427621.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Finnmark,619,510.726,1212,1363355.750,399836.062
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Hedmark,2202,583.466,3774,5846877.500,1471204.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Hordaland,3607,533.896,6756,10305372,2532422
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Møre og Romsdal,2129,514.998,4134,5359405.500,1458479.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Nordland,2299,555.046,4142,5488855.500,1518125.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Nord-Trøndelag,1247,556.448,2241,3010781,862044.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Oppland,1862,531.393,3504,4681709,1318911.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Oslo,3165,503.020,6292,8265758,2117565.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Rogaland,2781,535.013,5198,7417114,1949174.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Sogn og Fjordane,972,519.231,1872,2307014.500,626859.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Sør-Trøndelag,2089,508.644,4107,4944351,1320629.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Telemark,1527,550.270,2775,3971548.750,1065284.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Troms,1226,525.955,2331,2887124,795368.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Vest-Agder,1302,522.053,2494,3379199.500,944449.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Vestfold,1923,527.427,3646,4961475.500,1370855.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,70,M,Østfold,2544,582.951,4364,6867610.500,1786321.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Akershus,4130,550.887,7497,9719434,2478875.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Aust-Agder,928,533.333,1740,2127260,593416.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Buskerud,2573,580.420,4433,5933609.500,1570022.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Finnmark,722,615.516,1173,1607054.125,484557.469
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Hedmark,2721,621.943,4375,6749312,1735639
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Hordaland,4289,567.028,7564,10512649,2685762
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Møre og Romsdal,2810,582.746,4822,6417928,1813126.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Nordland,2873,617.186,4655,6500230.500,1878168.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Nord-Trøndelag,1448,589.097,2458,3327988,972900.062
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Oppland,2322,580.500,4000,5238301,1464486.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Oslo,4383,512.392,8554,10133724,2565919
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Rogaland,3279,581.796,5636,7757293,2058303.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Sogn og Fjordane,1178,600.714,1961,2724420.250,778740.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Sør-Trøndelag,2631,549.499,4788,5604021,1517393.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Telemark,2019,593.126,3404,4698542.500,1312624
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Troms,1515,594.817,2547,3360810.500,971551.562
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Vest-Agder,1614,571.732,2823,3587297.500,976829.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Vestfold,2168,549.696,3944,4871614,1334142.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,F,Østfold,3031,611.829,4954,7224149.500,1898165.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Akershus,3536,585.043,6044,8863430,2350677.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Aust-Agder,748,570.992,1310,1811686,486949.094
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Buskerud,1953,577.811,3380,4665572.500,1294205.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Finnmark,527,573.449,919,1110905.375,335275.562
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Hedmark,2150,633.284,3395,5451775,1422340.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Hordaland,3305,593.570,5568,8244410.500,2281888.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Møre og Romsdal,2162,581.027,3721,5157007.500,1474260.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Nordland,2171,626.009,3468,5040305,1452311.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Nord-Trøndelag,1199,600.100,1998,2714235,814566.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Oppland,1798,577.578,3113,4194844,1247794.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Oslo,3146,553.483,5684,7874976,2059960.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Rogaland,2629,609.835,4311,6614797.500,1772545.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Sogn og Fjordane,924,569.667,1622,2127220.750,603048.938
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Sør-Trøndelag,2071,551.972,3752,4559291.500,1270999.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Telemark,1488,586.058,2539,3567450.750,999954.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Troms,1100,571.132,1926,2452824.500,712562.062
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Vest-Agder,1176,579.882,2028,2917537.750,831192.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Vestfold,1907,586.228,3253,4653526,1343291
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,75,M,Østfold,2408,620.779,3879,6113205,1676869.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Akershus,3822,594.216,6432,8354463.500,2291883.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Aust-Agder,1017,597.532,1702,2359392,670979.062
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Buskerud,2676,627.580,4264,5706807,1616831
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Finnmark,587,621.822,944,1315868,401482.344
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Hedmark,2647,651.970,4060,6195406,1682377.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Hordaland,4399,610.294,7208,9674589,2747744.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Møre og Romsdal,2736,615.800,4443,5884177.500,1795179.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Nordland,2750,649.044,4237,5970619,1826251.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Nord-Trøndelag,1412,638.625,2211,3044753,962061.938
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Oppland,2327,637.884,3648,5069796,1551779.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Oslo,5066,567.428,8928,10580480,2926849.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Rogaland,3404,626.426,5434,7770187.500,2237481.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Sogn og Fjordane,1207,613.625,1967,2539485.250,752963.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Sør-Trøndelag,2646,602.459,4392,5258851,1582165.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Telemark,2144,639.237,3354,4557376.500,1341970.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Troms,1311,604.426,2169,2618908.250,828318.188
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Vest-Agder,1531,590.664,2592,3308116.250,946562.938
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Vestfold,2386,611.325,3903,4956116,1423595.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,F,Østfold,2965,653.372,4538,6767908,1936179.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Akershus,2619,606.250,4320,5803807.500,1662868.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Aust-Agder,631,612.027,1031,1484071,425513.562
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Buskerud,1612,616.679,2614,3515325.500,1029236.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Finnmark,333,608.775,547,646945.500,196364.188
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Hedmark,1763,671.363,2626,4101949.250,1158652.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Hordaland,2655,606.996,4374,6185362.500,1812577.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Møre og Romsdal,1728,602.510,2868,3768088,1150525.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Nordland,1605,625.975,2564,3469923,1058239.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Nord-Trøndelag,986,646.982,1524,2115462.500,728914.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Oppland,1531,622.864,2458,3246641.750,1031831.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Oslo,2718,580.769,4680,6105635,1722455.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Rogaland,2130,641.953,3318,5037719.500,1464118.375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Sogn og Fjordane,748,583.463,1282,1424615,438815.188
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Sør-Trøndelag,1587,588.213,2698,3182145.250,1018384.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Telemark,1317,630.747,2088,2900221.250,855632.250
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Troms,812,592.701,1370,1731972.250,517122.594
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Vest-Agder,984,635.659,1548,2179678.500,667763.750
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Vestfold,1373,604.313,2272,3009904,895680.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,80,M,Østfold,1849,662.249,2792,4278640,1251851.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Akershus,1987,587.522,3382,3799318.250,1153335.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Aust-Agder,620,575.139,1078,1276696.250,404467.406
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Buskerud,1518,617.575,2458,2794422.500,877730.938
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Finnmark,315,605.769,520,619937.938,211078.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Hedmark,1338,629.351,2126,2714477.250,798919.812
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Hordaland,2733,594.648,4596,5197094.500,1625463.875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Møre og Romsdal,1760,614.955,2862,3380875,1118096.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Nordland,1603,612.768,2616,3220615.250,1046593.312
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Nord-Trøndelag,852,602.546,1414,1586301.625,515008.500
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Oppland,1246,604.854,2060,2293391.750,765852.562
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Oslo,3146,541.947,5805,5861763,1741733
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Rogaland,2101,625.484,3359,4243912.500,1329379.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Sogn og Fjordane,778,597.542,1302,1424553,476944.406
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Sør-Trøndelag,1500,568.613,2638,2591236.750,852432.438
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Telemark,1214,623.844,1946,2322680.250,753605.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Troms,769,560.496,1372,1353841.125,444282.344
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Vest-Agder,924,587.786,1572,1797449.875,589036.812
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Vestfold,1460,608.587,2399,2672959,854519.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,F,Østfold,1872,667.380,2805,3600703.750,1147886.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,M,Akershus,1040,611.046,1702,2019428.875,631412.688
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,M,Aust-Agder,297,577.821,514,613989.500,196527.859
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,M,Buskerud,795,641.646,1239,1378789.250,449624.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,M,Finnmark,126,533.898,236,218535.500,73314.664
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,M,Hedmark,714,611.825,1167,1379300,407545
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,85,M,Hordaland,1347,619.026,2176,2656258.500,846445.188
